Episode,Steps,Total Reward,Epsilon,TD Error
987,9,5.24,0.051382639727909095,2.2023496462174484e-05
988,11,5.15,0.051228491808725365,1.655368086258849e-05
989,9,5.24,0.05107480633329919,1.3174545933401936e-05
990,10,5.12,0.05092158191429929,9.413715406481061e-06
991,9,5.24,0.05076881716855639,9.326475568135113e-05
992,9,5.24,0.05061651071705072,6.700892198649753e-05
993,9,5.24,0.05046466118489957,3.4448234752441444e-05
994,10,5.12,0.05031326720134487,2.7199916075915098e-05
995,9,5.24,0.05016232739974084,1.6923427715988106e-05
996,9,5.24,0.050011840417541614,1.5153235381148988e-05
997,9,5.24,0.04986180489628899,2.053850094954315e-05
998,9,5.24,0.04971221948160012,2.6694951328762625e-05
999,11,5.15,0.04956308282315532,1.974677859999991e-05
1000,11,5.15,0.049414393574685855,1.520668882387161e-05
1001,9,5.24,0.049266150393961795,0.0001086325852763063
1002,8,-0.54,0.04911835194277991,0.00010467848642292665
1003,9,5.24,0.04897099688695157,5.264319164173988e-05
1004,9,5.24,0.04882408389629071,7.571757871321299e-05
1005,11,5.15,0.04867761164460184,4.0001500565267634e-05
1006,9,5.24,0.04853157880966803,2.201647283881256e-05
1007,9,5.24,0.048385984073239026,3.546690292447844e-05
1008,4,-0.66,0.048240826121019306,9.580198138792184e-06
1009,9,5.24,0.04809610364265625,1.66428786643438e-05
1010,9,5.24,0.04795181533172828,1.7257856471688785e-05
1011,9,5.24,0.047807959885733095,0.00010176370698091987
1012,9,5.24,0.0476645360060759,3.177351421375837e-05
1013,4,-0.66,0.04752154239805767,4.4172567868372425e-05
1014,9,5.24,0.047378977770863494,3.924893604158165e-05
1015,9,5.24,0.047236840837550906,2.9094431536375647e-05
1016,10,5.12,0.04709513031503825,2.155505239898048e-05
1017,11,5.15,0.04695384492409314,1.4219792671032007e-05
1018,6,-0.6,0.046812983389320856,1.0207284731222899e-05
1019,9,5.24,0.04667254443915289,8.604507785195085e-06
1020,9,5.24,0.04653252680583543,1.1892609323796125e-05
1021,9,5.24,0.04639292922541793,3.8084025618445594e-05
1022,9,5.24,0.04625375043774167,3.061054162066689e-05
1023,9,5.24,0.046114989186428444,1.4310425209866176e-05
1024,12,5.03,0.045976644218869156,1.0741264494148103e-05
1025,11,5.15,0.04583871428621255,7.516865066877059e-06
1026,9,5.24,0.04570119814335391,1.147517261617597e-05
1027,9,5.24,0.04556409454892385,5.979176307846501e-06
1028,9,5.24,0.04542740226527708,6.294804860671219e-06
1029,9,5.24,0.045291120058481245,8.290855419090803e-06
1030,9,5.24,0.0451552466983058,3.031655144998998e-06
1031,12,5.03,0.04501978095821088,3.0560036520910216e-05
1032,9,5.24,0.04488472161533625,3.29479039970061e-05
1033,9,5.24,0.04475006745049024,2.4411648963804408e-05
1034,8,-0.54,0.04461581724813877,2.808404997267644e-05
1035,9,5.24,0.04448196979639435,2.2037159902134186e-05
1036,10,5.12,0.044348523887005165,1.3535659218177897e-05
1037,9,5.24,0.04421547831534415,8.956633160374218e-06
1038,11,5.15,0.04408283188039812,1.565157506113544e-05
1039,9,5.24,0.04395058338475692,7.65830044555413e-06
1040,9,5.24,0.04381873163460265,7.069015535105589e-06
1041,10,5.12,0.04368727543969884,1.3791961328024626e-05
1042,9,5.24,0.04355621361337974,1.0656515036720924e-05
1043,9,5.24,0.0434255449725396,7.423521765304031e-06
1044,9,5.24,0.043295268337621984,5.457148821127096e-06
1045,9,5.24,0.04316538253260912,6.95893878502021e-06
1046,9,5.24,0.04303588638501129,9.233095441787656e-06
1047,9,5.24,0.04290677872585626,4.966098092356535e-06
1048,9,5.24,0.042778058389678686,2.135579873336408e-06
1049,9,5.24,0.04264972421450965,1.0014689482634114e-06
1050,9,5.24,0.042521775041866126,3.1616884399454648e-06
1051,5,-0.63,0.04239420971674053,8.118426831060787e-06
1052,11,5.15,0.04226702708759031,7.873484202553465e-06
1053,9,5.24,0.04214022600632754,4.735705147140834e-06
1054,9,5.24,0.042013805328308555,3.2490377748217725e-06
1055,9,5.24,0.04188776391232363,2.396453415561458e-06
1056,9,5.24,0.041762100620586655,2.6415001709918015e-06
1057,9,5.24,0.041636814318724895,1.902077921537663e-06
1058,9,5.24,0.04151190387576872,2.1622840525499973e-06
1059,10,5.12,0.04138736816414141,7.138961387909149e-06
1060,9,5.24,0.041263206059648984,5.894769174119574e-06
1061,11,5.15,0.04113941644147004,7.609949348493088e-06
1062,9,5.24,0.04101599819214563,3.726230551769226e-06
1063,9,5.24,0.040892950197569194,1.2265972044487069e-05
1064,9,5.24,0.040770271346976486,8.160400031758601e-06
1065,9,5.24,0.040647960532935554,4.5583644931765675e-06
1066,9,5.24,0.040526016651336746,4.65176279678619e-06
1067,9,5.24,0.040404438601382736,6.773214383631259e-06
1068,9,5.24,0.04028322528557859,7.028035497569363e-06
1069,1,-0.75,0.04016237560972185,9.472320016357116e-06
1070,9,5.24,0.04004188848289268,6.35254312757954e-06
1071,9,5.24,0.039921762817444,7.885822141260076e-06
1072,9,5.24,0.03980199752899167,4.958991414443719e-06
1073,9,5.24,0.039682591536404695,4.415803636624736e-06
1074,9,5.24,0.03956354376179548,4.444268382839154e-06
1075,9,5.24,0.03944485313051009,4.814969416757877e-06
1076,9,5.24,0.03932651857111856,4.861124112822937e-06
1077,9,5.24,0.039208539015405205,4.427292935815785e-06
1078,9,5.24,0.03909091339835899,2.0962993782328945e-06
1079,9,5.24,0.03897364065816391,2.358248221096599e-06
1080,10,5.12,0.03885671973618942,7.587010668430594e-06
1081,9,-0.51,0.038740149576980853,7.412394299737773e-06
1082,9,5.24,0.03862392912824991,4.416099803468872e-06
1083,9,5.24,0.03850805734086516,4.768521598129559e-06
1084,9,5.24,0.038392533168842564,6.6050532849557285e-06
1085,9,5.24,0.038277355569336036,2.5012451108826403e-06
1086,11,5.15,0.038162523502628026,2.5756849078623585e-06
1087,9,5.24,0.03804803593212014,3.8323871554742555e-06
1088,9,5.24,0.03793389182432378,2.4911527323941605e-06
1089,9,5.24,0.03782009014885081,2.218824661781582e-06
1090,11,5.15,0.03770662987840426,1.025093772775356e-06
1091,9,5.24,0.03759350998876904,3.2187976381060757e-06
1092,9,5.24,0.037480729458802736,3.1892973311187234e-06
1093,9,5.24,0.03736828727042633,4.249320745152039e-06
1094,4,-0.66,0.03725618240861505,2.472999611313753e-06
1095,9,5.24,0.037144413861389204,2.13914203565461e-06
1096,9,5.24,0.037032980619805034,2.3541793754904775e-06
1097,7,-0.72,0.03692188167794562,1.1988705555917737e-06
1098,9,5.24,0.03681111603291178,1.1058318199906757e-06
1099,11,-0.6000000000000001,0.036700682684813045,2.5205960231356914e-06
1100,9,5.24,0.03659058063675861,6.021715187721889e-06
1101,1,-0.75,0.03648080889484833,1.3249186849861871e-05
1102,9,5.24,0.03637136646816379,4.603024030479395e-06
1103,9,5.24,0.036262252368759296,1.7131543599033548e-06
1104,9,5.24,0.036153465611653016,3.185582828437974e-06
1105,9,5.24,0.03604500521481806,6.9736787319622335e-06
1106,9,5.24,0.035936870199173604,3.1713112396876872e-06
1107,9,5.24,0.03582905958857608,3.0657899906651032e-06
1108,9,5.24,0.03572157240981035,2.7765002465053435e-06
1109,9,5.24,0.035614407692580924,1.6937895660854945e-06
1110,9,5.24,0.03550756446950318,7.2404123064491914e-06
1111,11,5.15,0.03540104177609467,9.367530558599604e-06
1112,10,5.12,0.03529483865076639,4.298793669477163e-06
1113,9,5.24,0.035188954134814085,5.813369714107668e-06
1114,1,-0.75,0.035083387272409644,9.015768114295497e-07
1115,9,5.24,0.03497813711059242,4.139351555447017e-06
1116,9,5.24,0.03487320269926064,2.9246208946965958e-06
1117,9,5.24,0.03476858309116286,2.7427784535423902e-06
1118,11,5.15,0.03466427734188937,3.053732019576604e-06
1119,10,5.12,0.034560284509863703,6.296409742390096e-06
1120,9,5.24,0.034456603656334114,4.7051090506202954e-06
1121,9,5.24,0.034353233845365115,9.705291227469894e-06
1122,9,5.24,0.03425017414382902,1.1736438712735739e-05
1123,9,5.24,0.034147423621397534,7.080266009830262e-06
1124,9,5.24,0.03404498135053334,1.0318216583174137e-05
1125,11,5.15,0.03394284640648174,1.2536537538339458e-05
1126,4,-0.66,0.0338410178672623,6.65635479890625e-06
1127,9,5.24,0.03373949481366051,5.2600033831772126e-06
1128,9,5.24,0.03363827632921953,1.9000449709791508e-05
1129,9,5.24,0.03353736150023187,2.147972928570299e-05
1130,9,5.24,0.03343674941573117,2.2189330441809336e-05
1131,9,5.24,0.03333643916748398,3.6995356721389624e-05
1132,9,5.24,0.03323642984998153,2.545137653618844e-05
1133,9,5.24,0.033136720560431585,1.0705914241447721e-05
1134,10,5.12,0.03303731039875029,8.95165155725408e-06
1135,9,5.24,0.03293819846755404,3.285001002950594e-05
1136,9,5.24,0.03283938387215138,1.2370302682837872e-05
1137,9,5.24,0.032740865720534924,3.862013414214339e-05
1138,9,5.24,0.03264264312337332,4.520804319933328e-05
1139,9,5.24,0.0325447151940032,3.490611096721194e-05
1140,9,5.24,0.032447081048421186,4.33981434374194e-05
1141,9,5.24,0.032349739805275925,4.6120109295265545e-05
1142,10,5.12,0.0322526905858601,4.650762857636437e-05
1143,9,5.24,0.032155932514102516,5.237697142648459e-05
1144,9,5.24,0.03205946471656021,7.498234178153022e-05
1145,9,5.24,0.03196328632241053,0.00012105102784213766
1146,9,5.24,0.0318673964634433,5.9825666489309195e-05
1147,11,5.15,0.03177179427405297,0.00011108686819418587
1148,9,5.24,0.031676478891230805,4.720548774154546e-05
1149,9,5.24,0.03158144945455711,9.257257867526884e-05
1150,9,5.24,0.03148670510619344,6.994757414860133e-05
1151,9,5.24,0.03139224499087486,0.00013227952594105672
1152,10,5.12,0.031298068255902235,7.693840198044199e-05
1153,9,5.24,0.03120417405113453,0.00013405725541007187
1154,11,5.15,0.031110561528981125,7.063864607268691e-05
1155,9,5.24,0.03101722984439418,3.168319542762927e-05
1156,11,5.15,0.030924178154860996,6.480180350494761e-05
1157,9,5.24,0.030831405620396414,5.473455823650713e-05
1158,9,5.24,0.030738911403535223,5.6477493773046364e-05
1159,9,5.24,0.03064669466932462,3.7426306739184336e-05
1160,9,5.24,0.030554754585316646,6.191824791636059e-05
1161,9,5.24,0.030463090321560696,8.512879261009705e-05
1162,9,5.24,0.030371701050596014,7.749830466410558e-05
1163,9,5.24,0.030280585947444226,9.993797620053455e-05
1164,10,5.12,0.030189744189601894,6.058817771190661e-05
1165,9,5.24,0.030099174957033088,5.439151259957321e-05
1166,9,5.24,0.030008877432161987,2.3354684155189414e-05
1167,9,5.24,0.0299188507998655,2.9212438126554236e-05
1168,9,5.24,0.029829094247465902,3.7052364683000226e-05
1169,9,5.24,0.029739606964723504,3.508836410522539e-05
1170,9,5.24,0.029650388143829334,2.767436005039296e-05
1171,8,-0.54,0.029561436979397844,4.9411997679271735e-05
1172,9,5.24,0.02947275266845965,2.4501019450124455e-05
1173,9,5.24,0.029384334410454273,5.0085223746363125e-05
1174,9,5.24,0.02929618140722291,1.7957555883185705e-05
1175,9,5.24,0.02920829286300124,1.908435956465837e-05
1176,9,5.24,0.029120667984412235,3.319962393612109e-05
1177,9,5.24,0.029033305980458998,2.8716406126881742e-05
1178,9,5.24,0.02894620606251762,3.758131121382272e-05
1179,11,5.15,0.02885936744433007,2.7892547223018482e-05
1180,9,5.24,0.02877278934199708,2.349565824665155e-05
1181,9,5.24,0.02868647097397109,6.402698899263568e-05
1182,9,5.24,0.028600411561049175,4.4265094705527495e-05
1183,9,5.24,0.028514610326366027,5.5409173809392894e-05
1184,9,5.24,0.02842906649538693,8.206140369616656e-05
1185,9,5.24,0.02834377929590077,7.847564837801555e-05
1186,9,5.24,0.028258747958013065,6.574929486507447e-05
1187,9,5.24,0.028173971714139025,3.342230219358397e-05
1188,9,5.24,0.028089449798996607,4.584910655264846e-05
1189,9,5.24,0.02800518144959962,3.0411041936733658e-05
1190,9,5.24,0.02792116590525082,1.508515993009496e-05
1191,9,5.24,0.02783740240753507,3.204768513064159e-05
1192,9,5.24,0.027753890200312464,3.4809593065195564e-05
1193,4,-0.66,0.027670628529711527,3.803862409768044e-05
1194,7,-0.5700000000000001,0.027587616644122393,2.702868031129973e-05
1195,11,5.15,0.027504853794190025,3.43518117708961e-05
1196,9,5.24,0.027422339232807454,1.3358984448233161e-05
1197,9,5.24,0.02734007221510903,2.800543668652406e-05
1198,9,5.24,0.027258051998463702,1.6811453861009795e-05
1199,10,5.12,0.027176277842468313,1.0637456261974875e-05
1200,5,-0.63,0.02709474900894091,2.656865253811702e-05
1201,9,5.24,0.027013464761914085,5.53990360761721e-05
1202,1,-0.75,0.02693242436762834,6.50649526505731e-05
1203,9,5.24,0.026851627094525456,3.383420193535535e-05
1204,9,5.24,0.02677107221324188,5.150664037500974e-05
1205,9,5.24,0.026690758996602153,4.454281689605624e-05
1206,9,5.24,0.026610686719612347,3.656425603063932e-05
1207,9,5.24,0.02653085465945351,3.351864779688185e-05
1208,9,5.24,0.02645126209547515,3.083352327040403e-05
1209,9,5.24,0.026371908309188723,1.5996953152352944e-05
1210,9,5.24,0.026292792584261156,2.2362937493704117e-05
1211,9,5.24,0.02621391420650837,5.4587337015416575e-05
1212,9,5.24,0.026135272463888845,5.756112437261941e-05
1213,9,5.24,0.02605686664649718,2.623522959765978e-05
1214,9,5.24,0.025978696046557687,2.258318222124621e-05
1215,9,5.24,0.025900759958418014,2.2341476829347408e-05
1216,9,5.24,0.02582305767854276,2.6850518426929033e-05
1217,9,5.24,0.025745588505507132,1.8436602759821755e-05
1218,10,5.12,0.02566835173999061,9.804556202652748e-06
1219,4,-0.66,0.025591346684770637,7.862208462938725e-06
1220,9,5.24,0.025514572644716325,9.756479812494945e-06
1221,9,5.24,0.025438028926782177,3.661483020146584e-05
1222,9,5.24,0.02536171484000183,1.5588221837485133e-05
1223,11,5.15,0.025285629695481822,1.291854848452865e-05
1224,9,5.24,0.025209772806395376,9.529748139256197e-06
1225,9,5.24,0.02513414348797619,8.881809410215485e-06
1226,9,5.24,0.02505874105751226,3.4032444268127115e-06
1227,9,5.24,0.024983564834339726,3.542615584390458e-06
1228,9,5.24,0.024908614139836707,4.843874920526206e-06
1229,10,5.12,0.024833888297417197,3.535075012450761e-06
1230,9,5.24,0.024759386632524947,3.695424008280194e-06
1231,4,-0.66,0.024685108472627372,3.9073020161595196e-05
1232,9,5.24,0.02461105314720949,2.5411883244588454e-05
1233,9,5.24,0.02453721998776786,1.2277421218540338e-05
1234,9,5.24,0.024463608327804556,1.882036546400438e-05
1235,9,5.24,0.02439021750282114,2.239301289187602e-05
1236,9,-0.66,0.024317046850312676,8.219566653780123e-06
1237,9,5.24,0.02424409570976174,7.634766032222413e-06
1238,9,5.24,0.024171363422632455,7.150211912529711e-06
1239,9,5.24,0.024098849332364558,3.5140739985056116e-06
1240,9,5.24,0.024026552784367463,2.8996740739886363e-06
1241,9,5.24,0.02395447312601436,1.6919075935422574e-05
1242,11,5.15,0.023882609706636315,1.3054093208417974e-05
1243,9,5.24,0.023810961877516405,8.963239603569187e-06
1244,9,5.24,0.023739528991883856,6.095499707549203e-06
1245,9,5.24,0.023668310404908206,4.360791169549177e-06
1246,9,5.24,0.02359730547369348,5.622637464360499e-06
1247,9,5.24,0.023526513557272397,5.049059091612031e-06
1248,9,5.24,0.02345593401660058,8.290437417852243e-06
1249,9,5.24,0.023385566214550776,3.950484079319318e-06
1250,11,5.15,0.023315409515907125,4.649759964856705e-06
1251,9,5.24,0.023245463287359405,1.1079230161057138e-05
1252,9,5.24,0.023175726897497327,8.625305983716518e-06
1253,9,5.24,0.023106199716804835,7.2166550479677326e-06
1254,9,5.24,0.02303688111765442,7.0386444879962555e-06
1255,9,5.24,0.022967770474301458,4.765835449739421e-06
1256,9,5.24,0.022898867162878554,6.87017500745747e-06
1257,9,5.24,0.022830170561389918,2.936119636211111e-06
1258,9,5.24,0.02276168004970575,2.586983978542574e-06
1259,9,5.24,0.02269339500955663,7.282025235453047e-06
1260,9,5.24,0.02262531482452796,2.3971903652232463e-06
1261,9,5.24,0.022557438880054376,7.769890695878226e-06
1262,1,-0.75,0.022489766563414212,1.330150098510785e-05
1263,9,5.24,0.02242229726372397,5.590871776601287e-06
1264,9,5.24,0.0223550303719328,3.941741378336398e-06
1265,9,5.24,0.022287965280817,5.242565647576056e-06
1266,9,5.24,0.02222110138497455,4.671019521790893e-06
1267,9,5.24,0.022154438080819624,4.723116275171277e-06
1268,9,5.24,0.022087974766577166,4.152697929132248e-06
1269,9,5.24,0.022021710842277435,4.925455363667828e-06
1270,11,5.15,0.0219556457097506,4.186747105450195e-06
1271,9,5.24,0.02188977877262135,2.0897881667123227e-05
1272,9,5.24,0.021824109436303488,1.7648843216496363e-05
1273,9,5.24,0.021758637107994576,1.3281517971740363e-05
1274,11,5.15,0.02169336119667059,1.566343309439782e-05
1275,9,5.24,0.02162828111308058,6.543384099839184e-06
1276,9,5.24,0.021563396269741335,9.687310618270809e-06
1277,9,5.24,0.02149870608093211,5.671252084640501e-06
1278,9,5.24,0.021434209962689316,6.098268638905009e-06
1279,9,5.24,0.02136990733280125,4.706820511223163e-06
1280,9,5.24,0.021305797610802844,4.288558816117276e-06
1281,9,5.24,0.021241880217970435,6.652200138685455e-06
1282,9,5.24,0.021178154577316522,4.531808927923622e-06
1283,9,5.24,0.021114620113584573,1.1062119559331526e-05
1284,9,5.24,0.02105127625324382,5.02760356842676e-06
1285,9,5.24,0.020988122424484088,8.524765487689163e-06
1286,9,5.24,0.020925158057210635,1.543075711651909e-06
1287,9,5.24,0.020862382583039,4.5775929512122575e-06
1288,9,5.24,0.020799795435289883,2.2740809665972647e-06
1289,9,5.24,0.020737396048984013,5.26823740977357e-06
1290,9,5.24,0.02067518386083706,2.5192476584834367e-06
1291,9,5.24,0.02061315830925455,9.246263440824501e-06
1292,9,5.24,0.020551318834326784,8.006467623999924e-06
1293,9,5.24,0.020489664877823804,1.1885140591200778e-05
1294,9,5.24,0.020428195883190333,2.95717873591962e-05
1295,9,5.24,0.020366911295540763,2.1873994228371885e-05
1296,9,5.24,0.02030581056165414,3.322723478049738e-05
1297,9,5.24,0.020244893129969178,2.7776987129376114e-05
1298,9,5.24,0.02018415845057927,1.1858414432531896e-05
1299,9,5.24,0.02012360597522753,7.272676700469876e-05
1300,9,5.24,0.020063235157301847,5.553565233640256e-05
1301,5,-0.63,0.020003045451829942,2.243270391772967e-05
1302,9,5.24,0.019943036315474453,0.00014712950845326608
1303,9,5.24,0.01988320720652803,0.00013155994141319147
1304,9,5.24,0.019823557584908447,0.000152837298830693
1305,10,5.12,0.01976408691215372,0.00013049103727098555
1306,9,5.24,0.019704794651417258,8.291855551255544e-05
1307,9,5.24,0.019645680267463005,0.00014321931677032908
1308,9,5.24,0.019586743226660618,0.00010063578530308505
1309,9,5.24,0.019527982996980636,4.278928097139417e-05
1310,11,5.15,0.019469399047989694,8.224830581969978e-05
1311,9,5.24,0.019410990850845723,9.562290097164805e-05
1312,9,5.24,0.019352757878293186,6.573511634794866e-05
1313,11,5.15,0.019294699604658308,9.561626476087523e-05
1314,9,5.24,0.019236815505844333,4.3895417851066064e-05
1315,9,5.24,0.0191791050593268,6.570517416548682e-05
1316,9,5.24,0.019121567744148818,4.9832737810599305e-05
1317,9,5.24,0.019064203040916373,9.346190987950347e-05
1318,9,5.24,0.019007010431793623,7.439957223848776e-05
1319,9,5.24,0.018949989400498243,5.380660200494781e-05
1320,9,5.24,0.018893139432296747,4.383909526950447e-05
1321,10,5.12,0.018836460013999856,9.532051371934358e-05
1322,9,5.24,0.018779950633957855,3.761758368151883e-05
1323,9,-0.51,0.01872361078205598,4.888712262780043e-05
1324,9,5.24,0.018667439949709812,2.8438263168734717e-05
1325,9,5.24,0.018611437629860682,1.4479431633339522e-05
1326,9,5.24,0.0185556033169711,1.3686126799762456e-05
1327,7,-0.5700000000000001,0.018499936507020184,1.2838389238822856e-05
1328,9,5.24,0.018444436697499123,1.903927020268586e-05
1329,9,5.24,0.018389103387406625,1.4851804065882687e-05
1330,11,5.15,0.018333936077244404,7.525224899299329e-06
1331,11,5.15,0.01827893426901267,4.952259992437162e-05
1332,12,5.03,0.01822409746620563,1.824759590363101e-05
1333,9,5.24,0.018169425173807013,3.6952031930721e-05
1334,9,5.24,0.018114916898285593,1.4850850397528524e-05
1335,9,5.24,0.018060572147590735,5.218646290611812e-06
1336,9,5.24,0.01800639043114796,1.3127530596395647e-05
1337,9,5.24,0.017952371259854518,9.980965248562117e-06
1338,9,5.24,0.017898514146074955,1.2219913666437302e-05
1339,9,5.24,0.01784481860363673,6.682483356396713e-06
1340,9,5.24,0.01779128414782582,2.492239420664393e-06
1341,9,5.24,0.017737910295382343,3.371596600724539e-05
1342,9,5.24,0.017684696564496196,2.6340199029719872e-05
1343,9,5.24,0.017631642474802707,4.6826527687294904e-05
1344,9,5.24,0.017578747547378298,3.5688780119218994e-05
1345,9,5.24,0.017526011304736164,6.071251027606195e-05
1346,9,5.24,0.017473433270821955,3.499085938882571e-05
1347,9,5.24,0.017421012971009488,9.787141923172587e-06
1348,9,5.24,0.01736874993209646,1.1548525637610712e-05
1349,9,5.24,0.017316643682300167,4.719702203854265e-05
1350,9,5.24,0.017264693751253266,3.2318122773883966e-05
1351,13,5.06,0.017212899669999504,4.1978499911447914e-05
1352,9,5.24,0.017161260970989505,2.6974533739121398e-05
1353,9,5.24,0.017109777188076537,2.127386303780238e-05
1354,9,5.24,0.017058447856512306,1.8061310179796743e-05
1355,9,5.24,0.01700727251294277,2.2578706496763818e-05
1356,9,5.24,0.016956250695403942,1.1626692311337036e-05
1357,9,5.24,0.01690538194331773,9.332172011353476e-06
1358,9,5.24,0.01685466579748778,8.376283656414469e-06
1359,9,5.24,0.016804101800095315,3.4736630014877947e-06
1360,9,5.24,0.01675368949469503,2.9422486388991983e-06
1361,9,5.24,0.016703428426210944,3.320206350407615e-05
1362,9,5.24,0.01665331814093231,2.675894630657341e-05
1363,4,-0.66,0.016603358186509515,3.6484984320850344e-05
1364,9,5.24,0.016553548111949985,2.523309295712453e-05
1365,9,5.24,0.016503887467614137,2.393418041416832e-05
1366,4,-0.66,0.016454375805211294,7.2228881009550605e-06
1367,9,5.24,0.01640501267779566,8.561179659712556e-06
1368,9,5.24,0.016355797639762273,4.234110646292619e-06
1369,9,5.24,0.016306730246842985,1.4023975667656588e-05
1370,9,5.24,0.016257810056102457,1.292363666354706e-05
1371,9,5.24,0.01620903662593415,3.105613682742437e-05
1372,9,5.24,0.016160409516056348,3.985980139178638e-05
1373,10,5.12,0.016111928287508178,3.347660240251571e-05
1374,9,5.24,0.016063592502645652,2.5951267818729524e-05
1375,9,5.24,0.016015401725137716,3.472654164700847e-05
1376,9,5.24,0.0159673555199623,2.5810286084985517e-05
1377,9,5.24,0.015919453453402413,1.7255695689123564e-05
1378,9,5.24,0.015871695093042204,1.636274093167837e-05
1379,9,5.24,0.015824080007763076,3.1192194051578146e-05
1380,9,5.24,0.015776607767739786,1.4834301661418673e-05
1381,9,5.24,0.015729277944436567,2.2682992393028042e-05
1382,9,5.24,0.01568209011060326,1.5150191100272221e-05
1383,9,5.24,0.015635043840271447,1.849381159344274e-05
1384,9,5.24,0.015588138708750632,4.951632414910516e-06
1385,9,5.24,0.01554137429262438,1.6579395277302763e-05
1386,9,5.24,0.015494750169746507,4.8495841156181996e-06
1387,9,5.24,0.015448265919237267,5.451945286141482e-06
1388,9,5.24,0.015401921121479555,1.2360819684747386e-05
1389,9,5.24,0.015355715358115116,2.7407431654561756e-06
1390,9,5.24,0.01530964821204077,5.038008967833068e-06
1391,9,5.24,0.015263719267404649,3.4709683253216404e-05
1392,9,5.24,0.015217928109602435,1.3281621957301266e-05
1393,2,-0.72,0.015172274325273627,8.219221626859508e-06
1394,5,-0.63,0.015126757502297807,9.871234078673297e-06
1395,9,5.24,0.015081377229790914,1.46207547497094e-05
1396,9,5.24,0.015036133098101541,2.223507206306547e-05
1397,9,-0.51,0.014991024698807236,1.1844992766580415e-05
1398,9,5.24,0.014946051624710814,1.7242624027049816e-05
1399,9,5.24,0.014901213469836682,1.272969944289394e-05
1400,9,5.24,0.014856509829427171,9.423525385601453e-06
1401,9,5.24,0.01481194029993889,1.3806456233093437e-05
1402,9,5.24,0.014767504479039073,1.9315384482373094e-05
1403,9,5.24,0.014723201965601956,1.371860091441906e-05
1404,9,5.24,0.014679032359705151,9.16472549761238e-06
1405,9,5.24,0.014634995262626035,1.7869342520447794e-05
1406,9,5.24,0.014591090276838158,4.535674324617705e-06
1407,9,5.24,0.014547317006007643,7.823434006897716e-06
1408,9,5.24,0.01450367505498962,2.4437832438353427e-05
1409,9,5.24,0.01446016402982465,3.812716497325002e-05
1410,11,5.15,0.014416783537735177,5.76669058422009e-05
1411,9,5.24,0.014373533187121972,2.3338097889791243e-05
1412,9,5.24,0.014330412587560605,3.575383541626959e-05
1413,9,5.24,0.014287421349797923,4.941247875144149e-05
1414,11,5.15,0.014244559085748528,1.0937667577143822e-05
1415,9,5.24,0.014201825408491282,6.7350035048245145e-06
1416,9,5.24,0.014159219932265809,6.63693814810055e-06
1417,9,5.24,0.01411674227246901,1.6210668112156174e-05
1418,9,5.24,0.014074392045651604,7.176087491542502e-06
1419,9,5.24,0.014032168869514649,1.221888462370973e-05
1420,9,5.24,0.013990072362906105,4.898468298759124e-05
1421,9,5.24,0.013948102145817386,2.8684592558016044e-05
1422,5,-0.63,0.013906257839379934,3.6831967736361546e-05
1423,9,5.24,0.013864539065861794,6.219371122521504e-05
1424,9,5.24,0.013822945448664208,4.610794338885979e-05
1425,9,5.24,0.013781476612318216,7.615275899297558e-05
1426,9,5.24,0.013740132182481261,2.6083836221207297e-05
1427,9,5.24,0.013698911785933817,3.992720475151954e-05
1428,9,5.24,0.013657815050576016,3.990058232577414e-05
1429,9,5.24,0.013616841605424288,2.0408879309899123e-05
1430,9,5.24,0.013575991080608016,1.5141744041910795e-05
1431,11,5.15,0.013535263107366191,2.4639263549695237e-05
1432,9,5.24,0.013494657318044093,4.3980477635664604e-05
1433,9,5.24,0.01345417334608996,2.3301820331451178e-05
1434,11,5.15,0.01341381082605169,1.8772476209960587e-05
1435,9,5.24,0.013373569393573535,2.7951623047152276e-05
1436,9,5.24,0.013333448685392815,8.955357556159368e-06
1437,9,5.24,0.013293448339336636,2.7388538121107962e-05
1438,9,5.24,0.013253567994318627,9.271611197113492e-06
1439,9,5.24,0.013213807290335671,6.672253069458141e-05
1440,9,5.24,0.013174165868464665,5.613218882495454e-06
1441,9,5.24,0.01313464337085927,3.166791106600108e-05
1442,9,5.24,0.013095239440746692,5.9483542827365454e-05
1443,9,5.24,0.013055953722424452,6.562017723707767e-05
1444,9,5.24,0.01301678586125718,2.278245887686757e-05
1445,9,5.24,0.012977735503673407,3.981174828974569e-05
1446,9,5.24,0.012938802297162388,2.363576211589841e-05
1447,9,5.24,0.0128999858902709,1.6708925222196234e-05
1448,6,-0.6,0.012861285932600088,2.0600866112848355e-05
1449,2,-0.72,0.012822702074802288,4.222199436298979e-06
1450,9,5.24,0.01278423396857788,4.929238977840416e-05
1451,9,5.24,0.012745881266672147,8.31957347852747e-05
1452,9,5.24,0.01270764362287213,5.0197752190999585e-05
1453,9,5.24,0.012669520692003514,3.98835296032808e-05
1454,9,5.24,0.012631512129927504,7.291827508500622e-05
1455,9,5.24,0.01259361759353772,6.43775773722963e-05
1456,9,5.24,0.012555836740757107,3.0278681555905172e-05
1457,9,5.24,0.012518169230534837,4.409886580308214e-05
1458,9,5.24,0.012480614722843232,2.0170850701914686e-05
1459,9,5.24,0.012443172878674703,1.0453279022234105e-05
1460,9,5.24,0.01240584336003868,2.4319603325137803e-05
1461,9,5.24,0.012368625829958563,6.872402203346913e-05
